5.540541410446166992e-01,2.281665354967117310e-01,4.483180642127990723e-01,1.025961875915527344e+00,-8.361960947513580322e-02,-7.737401723861694336e-01,7.787653207778930664e-01,3.675849437713623047e-01,5.603481531143188477e-01,-1.803103983402252197e-01,9.733790755271911621e-01,4.816550016403198242e-01,-5.762299895286560059e-02,-5.322425365447998047e-01,-1.558054804801940918e+00,5.408179163932800293e-01,-1.166405320167541504e+00,-1.132056236267089844e+00,2.425150275230407715e-01,-1.422058343887329102e+00
7.101178169250488281e-01,-1.044766783714294434e+00,-5.244458317756652832e-01,-9.749897718429565430e-01,-1.225620955228805542e-01,1.996321082115173340e-01,2.566332519054412842e-01,1.331079602241516113e-01,8.476869463920593262e-01,-9.213094711303710938e-01,-8.076072335243225098e-01,2.012338399887084961e+00,-2.868727147579193115e-01,-1.306499481201171875e+00,-4.678094387054443359e-01,-1.458510994911193848e+00,1.383819341659545898e+00,-1.871659040451049805e+00,-9.606789350509643555e-01,6.358205080032348633e-01
1.806547492742538452e-01,-1.630347013473510742e+00,-2.604398131370544434e-01,-6.061247587203979492e-01,-1.226536631584167480e+00,-4.534949064254760742e-01,1.759119391441345215e+00,2.958797216415405273e-01,3.724863827228546143e-01,7.391386032104492188e-01,-1.439567685127258301e+00,3.263615965843200684e-01,-1.662271916866302490e-01,-5.154103040695190430e-02,1.330862164497375488e+00,8.177945017814636230e-01,1.128661513328552246e+00,6.514852643013000488e-01,4.621379673480987549e-01,-1.152244567871093750e+00
1.394247174263000488e+00,-4.036480188369750977e-01,-9.083109498023986816e-01,9.540570974349975586e-01,1.106837868690490723e+00,1.570261478424072266e+00,1.089697241783142090e+00,-7.920265197753906250e-02,-6.110613942146301270e-01,-4.921334683895111084e-01,-1.038107633590698242e+00,3.935315012931823730e-01,-7.094714045524597168e-01,2.014958143234252930e+00,7.239801287651062012e-01,-2.052557945251464844e+00,-1.128779649734497070e+00,-2.574893832206726074e-02,1.578628420829772949e+00,4.404146671295166016e-01
4.563757181167602539e-01,-4.932011961936950684e-01,1.437097907066345215e+00,1.680888652801513672e+00,-8.478601276874542236e-02,-1.264113545417785645e+00,-1.600046604871749878e-01,-3.793658614158630371e-01,2.319037616252899170e-01,-3.998881280422210693e-01,-4.129857420921325684e-01,1.698493242263793945e+00,-5.177539587020874023e-01,-1.211395621299743652e+00,-5.545888841152191162e-02,-1.578184962272644043e-01,-6.124162077903747559e-01,-4.506964683532714844e-01,1.039118170738220215e+00,-3.056039810180664062e-01
5.857666730880737305e-01,4.348698854446411133e-01,-9.826683253049850464e-02,-5.856543779373168945e-03,-2.005917876958847046e-01,-1.985399007797241211e+00,2.218647897243499756e-01,1.060770273208618164e+00,4.758319258689880371e-01,4.533291161060333252e-01,-6.958628892898559570e-01,7.824439406394958496e-01,-1.100868731737136841e-01,-1.650531291961669922e-01,1.326092630624771118e-01,2.945414781570434570e-01,1.219532728195190430e+00,-9.343085885047912598e-01,1.782119870185852051e-01,5.152453184127807617e-01
1.339672505855560303e-01,-2.849978208541870117e-01,-1.693067997694015503e-01,-1.060133576393127441e-01,3.852548003196716309e-01,-5.920118838548660278e-02,1.186461329460144043e+00,5.565106868743896484e-01,5.424022674560546875e-01,5.702850222587585449e-02,-1.407178640365600586e+00,5.294984579086303711e-01,-1.467686891555786133e-01,3.381272852420806885e-01,1.672995090484619141e+00,6.647434234619140625e-01,3.962189257144927979e-01,-1.171049594879150391e+00,-7.692812383174896240e-02,-7.262089848518371582e-01
9.059069156646728516e-01,1.234661191701889038e-01,3.267132639884948730e-01,4.350381195545196533e-01,2.542463541030883789e-01,4.966486096382141113e-01,-4.236922562122344971e-01,-7.590499520301818848e-01,4.295457899570465088e-01,-7.808306217193603516e-01,-7.643706202507019043e-01,5.006139278411865234e-01,-1.881735324859619141e+00,-1.170058727264404297e+00,2.360847949981689453e+00,-1.345261693000793457e+00,2.801962792873382568e-01,5.671771168708801270e-01,1.143590569496154785e+00,-6.861118078231811523e-01
1.088917702436447144e-01,-4.966726303100585938e-01,9.294890761375427246e-01,2.018240988254547119e-01,-5.771247148513793945e-01,-6.186947226524353027e-02,1.152948379516601562e+00,1.127332448959350586e-01,7.710839509963989258e-01,1.619980216026306152e+00,1.044416546821594238e+00,1.343442082405090332e+00,8.666256666183471680e-01,2.117786645889282227e+00,9.288010001182556152e-01,4.742416739463806152e-01,-2.796994335949420929e-02,6.406590342521667480e-01,1.689316391944885254e+00,-1.737738609313964844e+00
3.557274103164672852e+00,-2.815120816230773926e-01,-1.616603016853332520e+00,9.216059446334838867e-01,-1.017223596572875977e-01,-7.688180804252624512e-01,-8.136361837387084961e-02,-3.681500554084777832e-01,-6.158053874969482422e-04,-9.243961572647094727e-01,-3.014554977416992188e-01,-4.150393605232238770e-01,1.801691949367523193e-01,-2.366015166044235229e-01,9.273187816143035889e-02,-1.241361021995544434e+00,1.434637308120727539e+00,2.015698432922363281e+00,3.631519973278045654e-01,6.605471372604370117e-01
9.922983050346374512e-01,4.990018904209136963e-02,-1.193570375442504883e+00,-1.145986318588256836e+00,-8.663235902786254883e-01,4.778504669666290283e-01,5.159024000167846680e-01,8.763553500175476074e-01,3.285470008850097656e-01,-7.816098630428314209e-02,-1.033148318529129028e-01,1.019158720970153809e+00,-7.014794349670410156e-01,5.565923452377319336e-01,1.756144285202026367e+00,6.495192050933837891e-01,2.119193315505981445e+00,-7.535319328308105469e-01,8.044285774230957031e-01,-4.241047501564025879e-01
1.329235315322875977e+00,-2.466815561056137085e-01,-7.639874815940856934e-01,-5.822658538818359375e-01,-1.054493337869644165e-01,-6.890498399734497070e-01,1.067237019538879395e+00,5.431978702545166016e-01,1.513552188873291016e+00,-2.519194483757019043e-01,9.684712290763854980e-01,2.718327641487121582e-01,-2.087773382663726807e-01,7.406777143478393555e-01,-9.165623784065246582e-02,5.243585705757141113e-01,7.751466333866119385e-02,-1.555183649063110352e+00,-8.801223039627075195e-01,-7.440300583839416504e-01
1.983903646469116211e+00,3.097569346427917480e-01,1.228148221969604492e+00,-2.725765109062194824e-02,1.189568400382995605e+00,-1.355108022689819336e+00,4.493980705738067627e-01,1.506205797195434570e+00,1.159400343894958496e-01,8.213540315628051758e-01,-1.023711919784545898e+00,1.365339875221252441e+00,-6.043121814727783203e-01,1.369038939476013184e+00,-7.319889962673187256e-02,-5.441957712173461914e-01,-1.324450135231018066e+00,6.208299398422241211e-01,7.744822502136230469e-01,-1.568244218826293945e+00
1.956615924835205078e+00,-1.101630568504333496e+00,-1.578449964523315430e+00,-1.129493832588195801e+00,-5.790978670120239258e-01,2.927252054214477539e-01,-5.162746906280517578e-01,1.004590749740600586e+00,9.350146651268005371e-01,3.465081155300140381e-01,1.197328329086303711e+00,1.231091022491455078e+00,6.074482202529907227e-02,3.861085474491119385e-01,8.184005618095397949e-01,-4.932042360305786133e-01,1.565240025520324707e+00,-8.151611685752868652e-01,9.065401554107666016e-01,-1.046626806259155273e+00
