0.0133646706154835,6.2615244470382e-06,0,0,0.00547357493838597,0,0.00433294039583223,0.0171532488824815,0,0.000283261744916146,0.00608052414545425,0.00093392730533146,0,0,0,7.76999280272768e-06,0,0,0,0.024503104301812,1.21216552040642e-06,0,0.00344505025321471,0,0,0.00112115163735208,3.08774017116718e-05,0,0.00254406463253446,0
0.00200881852112622,0.000689622123190646,0.000341769525701431,0.00156650618123873,0.00923616513591145,0.00169807272568424,0.00321426522803174,2.95979416944431e-06,0.0215800097711303,0,0,0,0.000745929349985674,0,0,3.07048914248174e-05,0.000845001882231587,0.000531530928337563,0,0.000959794651203038,0,0.00276767898671529,0.000469900974794072,2.99414901618758e-06,0.00152415675385158,0.0127626008652327,4.65906253486745e-06,0.00276769337735599,0.00497069608644205,0.0017545303887829
7.96861523677783e-06,0.0012025899339711,0,0.0171443419312064,0.00932802837886088,0.00110158836940631,0.00187185048766628,0.000668593049232459,2.22436591793447e-05,0.00123958023278586,3.55523156071942e-06,0.00184207414907058,0,0.0352092714307222,3.29863290300603e-05,0.0051574287403815,0,0,0.000142642408142476,0.00504517571829454,0,1.30012768084041e-05,0.000696699749305192,0.000290134878364774,0.00277371067162219,0.00446964533869136,0.00402528419981958,2.70718525505463e-05,0.000675742595654837,0
0.00146301525728528,0,0,0.00758453328417055,0.00932802837886088,0,0,0.00524497154482682,0.00701038847865649,0,3.55523156071942e-06,0,0,0.026310335838279,3.29863290300603e-05,1.00499631174216e-05,0,0.000647497749847515,0,0,0.000540185492090431,1.30012768084041e-05,7.39119690397916e-05,2.214015888112e-06,0,0.0158373661977979,1.55040455366754e-05,0.0025476752212482,0,0
0,0,0,0.00234764408214794,0.00986403276927792,0,0,4.53236842123983e-05,2.41098044894708e-05,0,0,0.00140747643952825,0.000987061766507634,0.000423786163291886,0,0,0,0.00132908542068783,0,0,0.0591736075550851,0.0036591027371656,0,0.00346715718337712,3.51837496077016e-06,0.000108022047066662,8.9485702155023e-06,0.00227027086813346,0,0
0,0,0,3.62720377245902e-06,0.00670783140922454,0.00252343639855154,0.00443483540652707,0.0207030071557256,0,0,0,2.3726711010438e-06,3.08344989075204e-06,0,0.00458185593850933,1.80993164209654e-05,0,0.000838329735258307,0.000662002098091447,0.0083752056310354,0.000348772300133313,0.000885889613574613,7.97571748482607e-06,0.00101760552865978,0,0.000352330623136013,0.00325714836854049,5.5604302616802e-06,0,0.00022358290910262
0,0.00108499413199466,0.00290065415777137,0.0737736672122837,0.0037481025817999,0.0127172174527298,0.00238119680185947,0.00295345969726187,0,0.00152336945226826,0.00012346016731126,0,0,0.00110611948691534,0,0.021823392610862,0,0,0,0,0,0,0,0,0,0,0.007643468823058,0,0.00324520355289721,0.00102327834184944
0,0.0593470086701784,0.000325720677178686,0,0.00517596947921816,0,0,0.000827394954901212,1.02640890988857e-06,0.00262069178031078,1.82801497348211e-05,0.0169607403838757,0.00101898438800449,0.000291331973107512,0.00913416392352404,0.00268677689355338,1.42983188466596e-06,0.000288238331200254,0,0,0,1.43904009438024e-05,0.0119058746639525,0.00363240226826882,0,0.00413024878786584,5.75802946568373e-06,1.19806269335494e-05,0.0030099602202078,6.57861450250844e-05
0.000696500482305978,0.00228194461266458,0,2.77738551114787e-08,0.019823413145676,0.000660277485548405,0.00138446215343833,0.0127096563993537,0,0,0.0005445556852493,0,0.000356223104145823,0.0343991664064971,3.29863290300603e-05,1.00499631174216e-05,0.00209011284475857,0,0.00105948694398637,0.00136963208950886,0,0.00110376982362014,0.00107949029307107,0.00262928557149551,0,0.00837285007818427,0.00108523222162317,0.00128815994964151,0.00371792357178051,0.000995887340636495
5.23602113712852e-06,6.2615244470382e-06,0,0,0.00547357493838597,0,0,0.010187690882664,0,0,0.00407542324247694,0.0042963689495208,0.00554712737326609,0.00235287800567766,0,0.000101092060604168,0.000413810106421023,0,0.00178085996911306,0.038227388694974,1.21216552040642e-06,0.000519536164551196,0.00217004772153844,0.00231619997153655,0.00430221343981843,0.00518013983561174,0.00197626885525601,0,0,0
5.23602113712852e-06,0.0031774029470927,0,0,0.0157127799800923,0,0.0006496623539962,0.0109226014457567,0,0.00304147754449179,0,9.81602983990866e-06,0.00237975510021737,0,0.00279912786401134,0.000487809068523801,0,0,0.00123076586458422,0.0181854535235666,1.21216552040642e-06,0.00168533424117715,5.41325135685956e-07,0,0,0.0115248821523633,0.00133132478955123,0.00255442913973668,0,0
5.23602113712852e-06,6.2615244470382e-06,0.00114011465487812,0.00489678285532989,0.0178138651154615,0.000412744370701579,9.14064198757602e-05,0.0136955791572437,0.00393233483594052,0,0,9.81602983990866e-06,0.00485698946021769,0,9.06786177157182e-06,7.76999280272768e-06,0,0,0,0.0200797365783112,1.21216552040642e-06,0.000307574410153497,5.41325135685956e-07,0,0.000969893895246369,0.00321162596105942,3.08774017116718e-05,0,0,0.00485963944292291
0,0.00184806782318464,0.00114376748250324,0.000528707620218456,0.0208771466198321,0,0,0.00297392404434529,0.019755759653005,0.00102284626779867,0.000185585163408416,0.000927952410077927,0.000948125821340725,0.00249369345764558,0,3.07048914248174e-05,0.000116348366524568,0.00423226764934019,0,0,6.38022343302768e-05,0,1.89676032896569e-05,2.99414901618758e-06,7.90090164280867e-06,0.00685267596558325,0.000357175536865786,1.29940134629735e-05,0,0.00143628708975161
