7.099707722663879395e-01,-4.113908410072326660e-01,-4.220750033855438232e-01,6.745054125785827637e-01,5.805171728134155273e-01,8.606886267662048340e-01,-3.316035568714141846e-01,-4.451841115951538086e-03,-6.518061757087707520e-01,-4.323350191116333008e-01,1.507352143526077271e-01,-8.042998909950256348e-01,2.265750765800476074e-01,-1.326491534709930420e-01,-2.585321962833404541e-01
-1.297047436237335205e-01,-1.029842868447303772e-01,-6.035252809524536133e-01,3.134416639804840088e-01,1.658389270305633545e-01,7.513036131858825684e-01,5.398029088973999023e-01,4.014920890331268311e-01,1.187828462570905685e-02,-5.403613448143005371e-01,5.453664660453796387e-01,5.643010139465332031e-01,5.121223628520965576e-02,3.187441825866699219e-01,9.989272952079772949e-01
5.726973339915275574e-02,4.326096475124359131e-01,-7.158968448638916016e-01,2.380587756633758545e-01,4.768850505352020264e-01,1.278734207153320312e-01,2.240777611732482910e-01,2.566464841365814209e-01,-4.652167856693267822e-01,-4.230877161026000977e-01,4.660108983516693115e-01,1.001923680305480957e+00,-3.095250725746154785e-01,-8.304184675216674805e-01,1.504760831594467163e-01
7.777130603790283203e-01,-4.879136383533477783e-01,-2.507281303405761719e-01,4.035398960113525391e-01,4.749802947044372559e-01,8.029636740684509277e-01,4.875832796096801758e-01,1.117244958877563477e-01,-5.427436828613281250e-01,-7.427836060523986816e-01,-4.144189059734344482e-01,4.773277640342712402e-01,3.993882834911346436e-01,-4.829144477844238281e-01,8.258211612701416016e-01
2.613248862326145172e-02,-1.111526846885681152e+00,4.239679872989654541e-01,1.506203711032867432e-01,5.887879133224487305e-01,-8.528114557266235352e-01,6.523694097995758057e-02,-8.623391389846801758e-03,-4.619999229907989502e-01,-7.786963582038879395e-01,-2.305389195680618286e-01,1.432906687259674072e-01,6.041316986083984375e-01,-6.931457519531250000e-01,-8.416864275932312012e-01
5.766611099243164062e-01,-4.164648950099945068e-01,-5.281603932380676270e-01,2.619552612304687500e-01,9.399713277816772461e-01,1.156154274940490723e+00,-2.513403296470642090e-01,1.556729823350906372e-01,-9.696304798126220703e-01,-5.030974745750427246e-01,4.264357686042785645e-01,-7.317091226577758789e-01,2.526528537273406982e-01,1.684637367725372314e-02,4.573938846588134766e-01
-1.503080606460571289e+00,8.868939876556396484e-01,-8.713108301162719727e-01,1.447416543960571289e-01,8.285404443740844727e-01,-8.968765139579772949e-01,3.278374671936035156e-01,-3.433186411857604980e-01,4.204607009887695312e-01,7.859902977943420410e-01,7.969121932983398438e-01,6.802622079849243164e-01,-7.772348523139953613e-01,1.870617717504501343e-01,1.082444071769714355e+00
1.181612968444824219e+00,-4.641287922859191895e-01,-5.523303747177124023e-01,8.093887567520141602e-02,3.016605973243713379e-01,9.675222039222717285e-01,4.351060986518859863e-01,2.476006150245666504e-01,3.389391675591468811e-02,-8.580932617187500000e-01,1.883423477411270142e-01,1.950863748788833618e-01,3.630572855472564697e-01,-5.379940867424011230e-01,6.136213541030883789e-01
2.958447933197021484e-01,-4.727523028850555420e-01,-4.063348770141601562e-01,1.418104022741317749e-01,1.281166523694992065e-01,9.617746472358703613e-01,7.767090946435928345e-02,1.984849721193313599e-01,-1.139359831809997559e+00,-8.630325794219970703e-01,-1.958747804164886475e-01,-4.856426119804382324e-01,5.949587225914001465e-01,-1.674477159976959229e-01,-1.044481247663497925e-01
-1.492136716842651367e+00,5.728949904441833496e-01,-9.082706570625305176e-01,-3.555196523666381836e-01,-4.834356904029846191e-01,-6.094703674316406250e-01,5.667170286178588867e-01,-7.605318725109100342e-02,-6.444673240184783936e-02,8.609649538993835449e-01,8.943466544151306152e-01,6.734026074409484863e-01,-8.654393553733825684e-01,2.330899089574813843e-01,8.566423654556274414e-01
