0,0.000381988461339645,0,0.00378416325814928,2.34811032412568e-05,0.00558751882439127,0,0,0.021431366415935,0.0260626572774183,0,0,0.0014784899051052,7.67728983752746e-05,3.50280437962403e-05,0,0,0,0,0,0,0,0,0,0,0,0.000478745925206213,0,0,0.0458334515223363
0.000608911421735046,0,0.0023381143322686,0.00221270544232918,0,0.00859951642715443,0.000693609618182205,0,0.0107744056124664,0.0220247048661211,0,0,0.00175613637147775,0,0,0,0,0.000810388959779392,2.8792586994495e-05,0.000998958433695319,0,0.0038033074224848,0.000579991524265381,0,0,2.59084280307363e-05,0.00314425977560324,0,0,0.0410531182168797
0,0,0,0.00531243382171708,0,0,0.000318264415983697,0.000877881397272513,0.0117583086328079,0,0.00577041702162213,0.00103376049820057,0.0022913942661911,0.0045816082703603,6.94380631193936e-07,0.000126080241394109,0,0.0116940544063412,0.00021022221188047,0,0.00304100148802041,0.100626902665597,0,0.0022315023859449,0.000561467707010007,0,0.000640090412350804,0.0015630731490549,0,0.00318563297935959
0.00874920030633902,0.00253114057637785,7.85876059910149e-05,0.0477620405551779,0,0.0432037160178653,0.0134140521794825,7.12086089738895e-06,0,0.0032809749318954,0,0,0,0,0.00841585708992058,0.00019382933723868,0.000841535496196921,0,0,6.10384160676081e-07,0,0,0,6.74658269986925e-07,1.81233774212365e-06,0,0,1.84588811792736e-05,0,0
0,3.556351611676e-05,0.00463231099121273,0,0.000156547909342273,0.0157848188902928,0.00215193754219794,6.53735200828481e-05,0,0.0792686690119061,0,0.00019114950810092,0.00104254834403066,0.00179965531752696,0,3.80346587150053e-05,0,0.00414845729783966,0.00042231514907343,0,0,0,0,0,0.00523904287554929,0,0,0.00155430032713905,0,0.0227901087146966
0.000232636910210841,0.0154842713112695,0.00353258223312449,0.000107584894158844,7.07576362044825e-05,0.0001348014412225,6.32027164144439e-05,2.35453566858091e-05,0.0204761932691943,0.000341249020226745,0.00209849160203905,3.29586107018107e-05,0,0.000229709705819749,0.00934841094105176,0.000583127487342913,0.000318185398275547,6.15112302747276e-05,0.0378478162397838,2.95573144785802e-09,0.0248311636524084,0,0.00402913864132478,0,0.002119259919992,0.00277350878972842,3.34061289874678e-05,5.80147245722814e-05,0.000720944277468696,0
0,0.000179710746845053,0.00159972214482777,0,0.00269614072334464,0,0,0,0.017421947841598,0.00502207973356426,0,0,0,0,0,0,0,0.00228987660044322,0.000309692499586071,0.00153027392296951,0.000148226965279267,0.00912573983600184,0,0.0685800052391518,0.00363740830090778,8.35492255218924e-05,0,0.0023444115830271,0.000116261423146257,0.00512530417812095
0.000377238973327712,0,0.0043101950609651,0.00992834720014849,0,0,0,0,0.0192054947506684,0.00150940044954501,0.00547730678718772,0,0.00160094075066256,0,0,0,0,0.000995666069688558,0,0.0593228807294202,0.0035136758445157,0.00111692004308762,0,0,0.00397675133044369,0,0.000302358125902379,0,0.000103297680077685,0
0.00780967965077117,0.00115289907328133,0,0.0143608908351182,0.000779056521135315,0.0504666434770977,0.0130981465224277,1.65532316966848e-05,0.00998339178059758,0.0071343807462993,0,0,0,0,6.15283877572063e-06,0.00078613092321141,7.19144526436342e-05,0,6.62138164533746e-05,0,0,0,0,2.97127416753436e-05,0,0,0,0.000595962547565192,9.32153287320028e-05,0.000379666166899448
0,0,0,0,0,0.0234054904410792,0,0,0,0.0854230011398933,0,0,0.000878909125255936,0,0.000131522948617307,0,0,0,0.000113012898956258,0,0,0,0.000314297863019673,0,0,0.0001350440714137,0.00119201218558675,0,0,0.0216449341660623
0,0.000560502375648661,0.00834830144849578,0.00741966686516109,0,0,0,0.000107683701656928,0.0104034082301936,0.00440672132600938,0.00560436829728149,0,0.00372635135963715,0.0024715780582459,0.00113592213976689,0.000193331699361131,0.000104350735703983,0,0,0.000106810007867796,0.00518869242804629,0.00168601026162187,0.0147499607866233,0.0564035835433985,0.00481677331089334,0.0212258287938874,0,0.00210334730719575,0,0
