-8.440085053443908691e-01,1.767422258853912354e-01,5.884750485420227051e-01,1.645086854696273804e-01,-9.624798297882080078e-01,7.199272513389587402e-01,5.287647247314453125e-01,2.771305739879608154e-01,3.250760138034820557e-01,-2.619552016258239746e-01,-2.182062566280364990e-01,5.841555595397949219e-01,-3.592228144407272339e-02,-3.945975005626678467e-02,2.646517455577850342e-01
-7.495741844177246094e-01,1.356754750013351440e-01,1.014611124992370605e+00,-6.738906353712081909e-02,-5.483587980270385742e-01,6.336892843246459961e-01,-2.655573934316635132e-02,3.806010484695434570e-01,2.405803501605987549e-01,1.013278961181640625e+00,-3.053613305091857910e-01,7.215590476989746094e-01,6.036696210503578186e-02,3.686357289552688599e-02,5.834005475044250488e-01
-1.945594549179077148e-01,-2.917562961578369141e+00,1.962487816810607910e+00,1.399965882301330566e-01,1.209141969680786133e+00,1.885673254728317261e-01,-3.108421862125396729e-01,1.206319332122802734e-01,-3.223125636577606201e-01,-7.598106861114501953e-01,-3.250921666622161865e-01,-1.543647646903991699e+00,7.201093435287475586e-01,5.961304903030395508e-01,1.432485580444335938e+00
-7.030128240585327148e-01,-1.574485898017883301e-01,4.445471763610839844e-01,-1.948986947536468506e-02,-4.445449709892272949e-01,1.228686571121215820e+00,5.504258871078491211e-01,5.356647372245788574e-01,5.103775262832641602e-01,-6.349982321262359619e-02,-6.293562650680541992e-01,3.084973059594631195e-02,2.895142138004302979e-01,1.491890311241149902e+00,-6.088961660861968994e-02
-7.655227184295654297e-01,2.375568598508834839e-01,4.640184044837951660e-01,-6.186238527297973633e-01,-2.975888848304748535e-01,3.757971525192260742e-01,-3.892750144004821777e-01,4.840093553066253662e-01,2.408352494239807129e-01,2.289327979087829590e-01,-6.413983106613159180e-01,8.275388479232788086e-01,1.156458854675292969e-01,1.271183490753173828e-01,-3.796676695346832275e-01
-6.917779147624969482e-02,2.448487520217895508e+00,-2.932627439498901367e+00,7.449593394994735718e-02,2.738691806793212891e+00,-1.151811242103576660e+00,1.042364716529846191e+00,-5.403422117233276367e-01,4.281340539455413818e-01,-2.287438660860061646e-01,-2.444623470306396484e+00,-3.482035398483276367e-01,-1.492535829544067383e+00,-8.164823055267333984e-01,-5.865337848663330078e-01
1.203341484069824219e-01,-1.612154960632324219e+00,2.447992801666259766e+00,-7.200250029563903809e-01,2.953028678894042969e-01,4.285972565412521362e-03,5.698266029357910156e-01,-2.833634614944458008e-01,4.069855213165283203e-01,-1.754648983478546143e-01,-9.727406501770019531e-01,8.963594436645507812e-01,-1.551722884178161621e-01,-1.133339047431945801e+00,5.326908826828002930e-01
6.034099459648132324e-01,-1.139872550964355469e+00,6.170360445976257324e-01,-6.122757196426391602e-01,-9.981392621994018555e-01,-8.422756195068359375e-01,3.504222929477691650e-01,-1.064913511276245117e+00,2.968699336051940918e-01,7.337186932563781738e-01,-7.928208261728286743e-02,-3.005129694938659668e-01,-1.755797147750854492e+00,-1.447855234146118164e-01,7.596011161804199219e-01
-5.303057432174682617e-01,1.570274829864501953e-01,1.183971643447875977e+00,-4.318613708019256592e-01,-6.864008307456970215e-01,5.253784656524658203e-01,-1.024178192019462585e-01,2.384954243898391724e-01,3.207971453666687012e-01,4.178674817085266113e-01,-6.699447631835937500e-01,7.231516838073730469e-01,1.733946949243545532e-01,-5.381655693054199219e-01,1.260947108268737793e+00
-5.997563004493713379e-01,2.626351714134216309e-01,2.715831995010375977e-01,-4.588764011859893799e-01,-5.094348192214965820e-01,2.001914829015731812e-01,1.039811372756958008e+00,4.397318661212921143e-01,1.348385661840438843e-01,2.207539081573486328e-01,-7.375116348266601562e-01,9.440000653266906738e-01,-8.105890452861785889e-02,9.204589575529098511e-02,1.688791811466217041e-02
6.560164690017700195e-01,5.532151460647583008e-01,-2.242743492126464844e+00,-7.613320350646972656e-01,2.284080505371093750e+00,-1.425374746322631836e+00,-4.816770553588867188e-02,-1.152830481529235840e+00,6.717316806316375732e-02,2.895890772342681885e-01,-2.491893291473388672e+00,1.302822709083557129e+00,-3.688403666019439697e-01,-1.031095683574676514e-01,-2.639069855213165283e-01
4.319753497838973999e-02,-1.451491832733154297e+00,2.386430263519287109e+00,-8.835759758949279785e-01,2.765231430530548096e-01,1.424345970153808594e-01,-4.487796127796173096e-01,-3.162899613380432129e-01,1.768251359462738037e-01,8.587759733200073242e-01,-9.536077976226806641e-01,9.361147284507751465e-01,-6.154200434684753418e-02,-1.031886816024780273e+00,-1.705408096313476562e-03
-6.257784366607666016e-01,1.565356999635696411e-01,-1.099721789360046387e-01,-4.149624705314636230e-01,-6.164186000823974609e-01,1.471092551946640015e-01,1.158387959003448486e-01,3.002877831459045410e-01,4.157677590847015381e-01,2.996242344379425049e-01,-5.683219432830810547e-01,9.588207602500915527e-01,5.222913622856140137e-02,-3.040652871131896973e-01,8.023478388786315918e-01
5.941951870918273926e-01,-2.127845525741577148e+00,9.420484900474548340e-01,-1.837113797664642334e-01,1.305028557777404785e+00,-9.414881467819213867e-01,-4.603412151336669922e-01,-7.165619134902954102e-01,-7.168287038803100586e-02,2.817859947681427002e-01,-1.161606431007385254e+00,-1.280780509114265442e-02,-1.120213747024536133e+00,-5.565932989120483398e-01,7.216598987579345703e-01
-7.019624114036560059e-02,-2.391837537288665771e-01,4.958203732967376709e-01,7.630079984664916992e-01,1.523239493370056152e+00,2.065399587154388428e-01,5.211302042007446289e-01,9.258074164390563965e-01,3.814139366149902344e-01,4.446634948253631592e-01,-2.019647657871246338e-01,9.522715806961059570e-01,3.577500879764556885e-01,5.753962993621826172e-01,8.813180923461914062e-01
5.013138651847839355e-01,-5.724272131919860840e-01,7.289971709251403809e-01,-9.133741259574890137e-01,-5.544879436492919922e-01,-6.474053859710693359e-01,6.018582582473754883e-01,-1.230450391769409180e+00,8.562221527099609375e-01,-2.722361087799072266e-01,-4.586555957794189453e-01,-9.451535344123840332e-01,-1.706883668899536133e+00,-7.403431534767150879e-01,-3.419088125228881836e-01
-1.248065382242202759e-01,-2.875928878784179688e+00,1.885744094848632812e+00,4.369911551475524902e-01,1.085441470146179199e+00,-2.508943080902099609e-01,-1.012570783495903015e-01,2.833423018455505371e-01,-3.967771530151367188e-01,9.628897905349731445e-02,-4.152997136116027832e-01,-6.895164251327514648e-01,-3.664377704262733459e-02,3.501225411891937256e-01,1.196992874145507812e+00
-9.707633256912231445e-01,-3.009753525257110596e-01,5.171725749969482422e-01,4.521462917327880859e-01,-7.336684465408325195e-01,1.631504178047180176e+00,1.649795025587081909e-01,4.025392830371856689e-01,5.997920036315917969e-01,6.974219083786010742e-01,-3.168380856513977051e-01,-6.753048300743103027e-01,6.258665323257446289e-01,6.424524784088134766e-01,5.688654184341430664e-01
-6.162997484207153320e-01,-1.350717097520828247e-01,5.609414577484130859e-01,9.860709309577941895e-02,-5.381044745445251465e-01,1.067514777183532715e+00,1.078956604003906250e+00,4.912841320037841797e-01,4.177007079124450684e-01,3.621626198291778564e-01,-2.684041261672973633e-01,1.442844569683074951e-01,2.425619959831237793e-01,-5.684728026390075684e-01,4.443769454956054688e-01
-1.071068406105041504e+00,-3.871319293975830078e-01,-3.403229415416717529e-01,-7.910962104797363281e-01,-4.634160995483398438e-01,1.548716425895690918e+00,-5.205851793289184570e-01,6.987070441246032715e-01,4.439550042152404785e-01,1.320328235626220703e+00,-1.996800452470779419e-01,-3.976375460624694824e-01,6.143890619277954102e-01,-1.428021788597106934e-01,1.233122587203979492e+00
-6.589009761810302734e-01,1.961738616228103638e-01,7.437121868133544922e-01,-4.536330699920654297e-02,-8.107026815414428711e-01,6.103132367134094238e-01,2.467431724071502686e-01,4.328809976577758789e-01,1.482279747724533081e-01,8.046220541000366211e-01,-6.197578907012939453e-01,7.523366212844848633e-01,1.641971170902252197e-01,-8.200446963310241699e-01,-8.240048885345458984e-01
