8.648012505729768887e-03,0.000000000000000000e+00,7.775337215524165402e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.069595704667035269e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.866472049993981294e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.607849575528516484e-02,1.805185646244032629e-03,0.000000000000000000e+00,2.686182466418308556e-03,0.000000000000000000e+00,9.700761432215892653e-05,3.029396899632047889e-05,0.000000000000000000e+00,3.178821019371166966e-04,6.915384361006785777e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.519748954403888917e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.328790950068702015e-02,0.000000000000000000e+00,2.243942707206477045e-03,0.000000000000000000e+00,5.311124650495234467e-03,0.000000000000000000e+00,1.124769256796180755e-01,0.000000000000000000e+00,7.656593673934374998e-05,1.772839279389751057e-06,2.783826749017146579e-02,8.349033530168917998e-05,6.330897103295768380e-02
2.867021542517757260e-02,4.741037490621423725e-03,6.538078182629664115e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.729060263350417681e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.227974413314287429e-05,3.358042595142617364e-04,1.455897655718045407e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.159927835808627891e-03,1.509305155441377673e-02,2.091891115875766510e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.195425767316169785e-05,0.000000000000000000e+00,5.143124766891647221e-06,0.000000000000000000e+00,1.486490897384281338e-04,2.482392403459197949e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.745575523814174243e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.043532654887429980e-05,0.000000000000000000e+00,1.058008714440902527e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.485997468191195676e-03,1.504278135480663214e-05,3.555655886682820843e-02,6.981587809745360643e-04,2.228094271475460401e-04,5.137362466633384283e-06,2.130666181360177380e-02,4.647781177593527258e-05,3.146241600380412368e-02
0.000000000000000000e+00,0.000000000000000000e+00,4.994896770727606100e-02,0.000000000000000000e+00,5.314908519623639334e-05,5.136187798485539364e-03,0.000000000000000000e+00,4.390296321727361569e-04,0.000000000000000000e+00,6.551713039121994080e-04,1.507519067149979686e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.813513411508808987e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.479681095668295060e-02,2.896914519952186184e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.957882011302990985e-03,3.716230113922761903e-03,8.657270599444591192e-05,0.000000000000000000e+00,4.050750976793507531e-05,0.000000000000000000e+00,1.543339346618074646e-03,4.034142247227155524e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.898286037711284947e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.637786142022299815e-03,1.082431514511566698e-04,8.131484283572712858e-04,0.000000000000000000e+00,1.284269994802366994e-04,0.000000000000000000e+00,3.061083673245064765e-03,0.000000000000000000e+00,9.707170109416128623e-02,0.000000000000000000e+00,1.241519657941504586e-05,4.719858938301729236e-03,0.000000000000000000e+00,9.592513693027078861e-03
6.145342238621182701e-02,0.000000000000000000e+00,7.496559543458919395e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065399784189963043e-03,1.761554953914765131e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.649469339594329974e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.061178368366933453e-02,1.764877766794377412e-02,1.284543304999292805e-02,0.000000000000000000e+00,1.513752264105648528e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.379373653061334240e-05,0.000000000000000000e+00,2.546404896871313811e-04,3.306313113927504923e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.474061715686728335e-02,0.000000000000000000e+00,1.346939708889418805e-04,3.044648417851248965e-07,8.920454244088939222e-02,2.519774102609979543e-05,3.712844409214745983e-02
5.528996108564402691e-03,0.000000000000000000e+00,1.959067693296372148e-02,0.000000000000000000e+00,1.774569115222908162e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.603528905637659555e-02,5.923050909548184940e-05,0.000000000000000000e+00,1.374686057164594040e-05,0.000000000000000000e+00,9.923327371906662166e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.818368634616669477e-02,6.620507055232243560e-03,2.934690325647455831e-03,0.000000000000000000e+00,1.030750029749340560e-03,1.274088630563457849e-05,0.000000000000000000e+00,3.166984960481891013e-06,9.556917493226202069e-08,8.465951033040176920e-04,0.000000000000000000e+00,4.542264364964009656e-05,4.060286762891766334e-04,3.750878753875159155e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.176465524037087316e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.828456200113309888e-04,0.000000000000000000e+00,2.365231243591769950e-02,0.000000000000000000e+00,4.731014690612618599e-05,0.000000000000000000e+00,1.080815073337090034e-03,9.622767459186440655e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.535469376270286740e-04,1.239776639977348410e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.614466478018069528e-01,3.021712967404494910e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.280183244133856419e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.369905657380076223e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.702236725550440935e-02,0.000000000000000000e+00,9.076643589977291537e-03,0.000000000000000000e+00,8.795383525920751869e-06,0.000000000000000000e+00,2.153357904072701057e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.530509816751649876e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.992236086876023216e-05,2.741209392833970915e-02,1.468095003641410427e-02,5.393085530120855407e-06,0.000000000000000000e+00,9.801273497276670466e-02,0.000000000000000000e+00,1.020301583555772648e-03,6.666319452631183813e-03,3.504164138926676737e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.405337248672896438e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.996572378182120012e-03,1.160425535973376606e-04,1.272215895039975229e-03,0.000000000000000000e+00,3.595850486846106036e-05,0.000000000000000000e+00,2.318539152476250682e-06,0.000000000000000000e+00,0.000000000000000000e+00,2.038097618377717087e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.410411963697834877e-04,0.000000000000000000e+00,1.052315974826028948e-02,1.377129056130456126e-04,0.000000000000000000e+00,6.889929769885123900e-03,0.000000000000000000e+00,3.312674285881906415e-06,0.000000000000000000e+00,1.502463001571100691e-06,4.864604520005897520e-03
5.893911142508542235e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.762501357100804844e-06,1.171580049285378261e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.792750439663854545e-04,1.253269688492018863e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.849345749825874810e-02,1.089794026469228985e-04,0.000000000000000000e+00,3.747127753962154698e-04,1.247485344311979188e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.877951908209949782e-04,0.000000000000000000e+00,1.519208449532110728e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.458692054981735459e-03,1.479533870136791991e-04,0.000000000000000000e+00,2.964438046807929723e-03,0.000000000000000000e+00,1.523755966676747075e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.041255699358964573e-03,1.057278267620590439e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.096255274916330819e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.494077193508537679e-03,1.078597407562461360e-04,1.227644766141298858e-05,0.000000000000000000e+00,3.312998125367519292e-06,9.786100600137676367e-03
6.463024238832416890e-03,0.000000000000000000e+00,7.481705448906664224e-02,0.000000000000000000e+00,6.533383564524029724e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.043091149322891943e-04,4.455833629784185235e-02,0.000000000000000000e+00,2.069579745995597537e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.161609706184754259e-01,3.602179991826907901e-02,4.039039014190298586e-03,0.000000000000000000e+00,7.312413488948841080e-04,7.568214395688696355e-05,0.000000000000000000e+00,5.783215881849579414e-06,0.000000000000000000e+00,5.057980147615169985e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.729970676699322953e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.020908921036642020e-03,0.000000000000000000e+00,3.352174614792884089e-02,0.000000000000000000e+00,3.401621480457685969e-04,0.000000000000000000e+00,5.344223060993942911e-03,1.041807179049458570e-05,1.052107323802760341e-02
4.086142387603673015e-02,0.000000000000000000e+00,2.128008097210664154e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.644962931504065619e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.118581181852462580e-02,2.093916919730184206e-02,6.395042577021566900e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.130959294203748926e-07,0.000000000000000000e+00,1.357587698410550500e-06,0.000000000000000000e+00,1.561051497870711441e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.206095869028780333e-04,1.461220313534199362e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.054352888085991493e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.316044498001491762e-04,5.256810942946828592e-08,0.000000000000000000e+00,6.889990074770063369e-06,2.319405806761543499e-03
