-3.326428313658807312e+00,1.141186250234294874e+00,1.317090561110993985e+00,6.717006654581830771e-01,-5.304356508820484706e-02,-9.374224547087127435e-02,1.208834797601430339e-01,1.849543595601102486e-01,3.795641966639093923e-01,2.952979990521050757e-01
-4.351350554090108069e+00,3.616930160987751552e+00,-6.775422621648686805e-01,-6.162597953438603282e-01,-1.133477462645609224e+00,-1.069578081666643588e+00,-3.495646344210946443e-01,1.359987373983189973e-01,9.416688281096181889e-02,5.140886346028687992e-01
-6.559759276696481844e-01,-2.567735063973903387e+00,2.372210936367000755e+00,-1.927927845585445388e-01,5.672270855024902358e-01,5.632968645826378351e-01,-2.907626350210406052e-01,3.168521891224159170e-01,8.380899813375271012e-01,3.411357483550023773e-01
2.619214023825603643e+00,2.455585741909398934e+00,-1.007844787548893528e+01,-2.728924708496910156e+00,1.663092952831742410e+00,-4.108503234693201556e-01,-1.564398535932128187e+00,6.747769359692922242e-01,3.066178224502871252e-01,-1.601280679578379051e-01
2.208667805240643212e+00,-4.051606936072656318e+00,9.262249110153587539e-01,1.858802028078616386e+00,-2.147797810178256661e+00,9.794056504839029342e-01,2.316447019588101064e+00,1.174989008584081396e-01,2.748998107578440875e-01,-6.629512537396552441e-01
-1.172546702154077636e+00,-2.001794560093423492e+00,2.115481418253761792e+00,2.183343653927048156e-01,-1.734145172324281364e-02,2.390784904814555190e-01,8.008069115193034992e-01,4.558174341533520746e-01,9.571346024950946330e-01,3.847824584569966011e-01
6.527287887007139355e-01,-3.936993603016049281e+00,2.684150711594374350e+00,1.468314166087500705e-01,8.468364563623084207e-01,-5.564926826559007944e-01,4.838214199237479418e-01,2.272929431536026834e-01,5.529778896134419641e-01,5.294417281168951606e-01
3.014783692985669283e+00,-1.741226001768854781e+00,-4.250703040121123877e+00,-2.446653840615552744e-01,-3.569545144672439552e+00,-1.263680023406299258e+00,2.303540498448059803e-01,2.829123224752394972e+00,-9.002769140640984324e-02,-6.148242504432165356e-01
3.005390036118437358e+00,-5.210496649452038831e+00,1.835721782700556304e+00,1.179651317638973351e+00,9.909437977550330512e-01,6.297253898229366875e-01,-1.203637585196426274e+00,3.997747735207644593e-01,-1.539347887022703698e-01,3.726552388439687002e-02
1.772907235229548961e+00,-5.261330173100983165e-01,-3.475299866214596189e+00,-2.481021679071361952e+00,1.467711744655187944e+00,-6.774366568379130982e-02,-1.602000919254277234e+00,-1.099671261991320925e+00,-6.339838774210717620e-01,1.351864887881370492e-01
-4.894649752781318197e-01,-2.549727643463076898e+00,2.085820599320973745e+00,6.105007843396488276e-01,1.041521834027044902e+00,4.786958263243874800e-02,-2.350575555628025282e-01,1.807829360904074922e-01,7.233910730579553583e-01,3.716735916069345835e-01
-1.820283416207621574e+00,-1.240116338986461120e+00,2.212782182053695479e+00,3.486557869040946556e-01,5.498774006316230478e-01,-2.646688133366679185e-01,1.424631014514468053e-01,2.422153092349531300e-01,9.837185265078480789e-01,4.741719980902056042e-01
2.388307090411755595e+00,-2.588133403853462688e+00,-9.567928301495044474e-01,2.285248647192915428e+00,-2.777849027141228611e+00,3.663838472288948100e+00,6.630433140127542924e-01,2.033882385784102076e-01,-2.587613887529539580e-01,6.455629950305404874e-01
-9.690999443139296510e-01,3.635834997722226514e-01,-1.483150830304039047e+00,-2.671754789217569703e-01,-7.105858336931382135e-01,-2.508551692172225511e+00,-1.279335078683823124e+00,-9.054568371207620536e-02,2.566471213256000736e-02,8.866841509423457890e-02
-8.778568148133435445e-01,2.535970556495840800e+00,-5.209124678446060308e+00,-2.971073101567665908e+00,6.806278237539503673e-02,-6.437560111252840223e-01,-1.246999582958801200e+00,-4.891203128759234353e+00,1.817732503764260821e-01,-1.646745270985780496e-02
2.342087034512513544e+00,-5.661018444301071817e+00,2.542655033629941386e+00,1.346570315028097653e+00,1.576743837882083499e+00,-1.372097170194234383e+00,1.055678703318689182e+00,9.069677672515316647e-02,5.685054107288599612e-01,-1.833090320121242567e-01
3.024456212138430189e+00,-4.205196883646581396e-01,-3.559317723778672615e+00,-5.294466859254157720e-01,2.897917176439255726e+00,2.290398101785476204e+00,-2.266184825682867832e+00,-1.203955533101110253e+00,-1.176328443950075187e+00,-1.025583842144318858e+00
1.897085369062228910e+00,-2.576377089298682588e+00,-1.430704614774711558e+00,1.446715323076376736e+00,-3.031253275849968176e+00,-6.685141507456029419e-01,1.884923610006864036e+00,8.001668143980910503e-03,-5.184383095367807448e-02,-2.708857110608084984e-01
2.787040039528822177e+00,-4.684734459394141126e+00,1.143669617358552326e+00,1.557589591705239584e+00,2.194120914338655026e-01,6.029653661972254053e-01,-1.214751427448014676e+00,2.598800518044710461e-01,-1.514554616933622422e-01,-1.404945086403643906e-01
-1.712972606649901142e+00,1.821859100506013851e+00,-1.722996334403367857e+00,7.412679569065862006e-01,-1.293883214053165087e+00,-2.403328802556865096e+00,1.281733958954936581e+00,5.692624711370060375e-02,-4.971524210643688546e-01,-3.970649305465863144e-01
-1.662713534219580680e+00,2.792464605678045331e+00,-3.735302335855941624e+00,-1.719689856614722956e+00,-1.340747583577554192e+00,-7.696860977531282400e-01,-1.971353160767976176e+00,-3.207182841125462591e+00,-8.529602675952821511e-02,-6.290056277733428736e-02
9.932825082982885689e+00,1.261108635614369788e+01,4.505101358279784307e+00,-2.743212659591983016e+00,-3.746188315392336432e-01,1.238838753750765687e+00,2.115805284905360739e-01,-1.318352184247021386e+00,-5.939754677995478183e+00,-5.907921043271605832e+00
1.722090900256746160e+00,-4.356859260469707174e+00,2.168881237039993248e+00,6.889651900928508432e-01,3.268920457577264571e-01,3.049352305441631050e-01,8.479647597254861280e-01,1.928460491228276286e-01,3.133591145047742721e-01,8.293535816927820326e-02
-1.375348448801294809e+00,-1.439335446969642662e+00,2.189106515413021814e+00,-7.165940932299691424e-02,6.811334652631657605e-01,-8.108821383099158453e-01,5.754321609888800593e-01,1.385529630690910396e-01,4.429548038440792035e-01,7.886184161054832220e-01
-3.310344667140238784e+00,4.611905785167417449e+00,-4.055950592068588101e+00,-1.201180703941681971e+00,1.060106601167129625e+00,-1.255214903294379791e+00,-1.216483366822109780e-01,4.413432842867076045e-01,-5.658495688346337066e-02,-5.044776399900500197e-01
2.621348740247992914e+00,-5.376737790451660004e+00,2.139605221773900112e+00,1.094796132758262042e+00,-6.599683005419949566e-01,4.390563163949001702e-01,1.383072766121119290e+00,2.669181240186814796e-01,7.938526570639455882e-01,-1.921004455279454737e-01
-9.375104789599181254e-01,-2.335468606809347758e+00,2.031754989872025519e+00,4.115145519674503483e-01,9.755500957616586311e-02,-1.084851311004781493e+00,1.255403247105292497e+00,4.547647394915840802e-01,8.376084963110682624e-01,4.327238605560345119e-01
2.225142356816757427e+00,9.055614339454662876e-01,-5.973663712392170311e+00,-1.134176567165390725e+00,-7.945968705187259618e-01,-1.108250244589993549e+00,-2.183127526098465943e+00,-4.255794397118512151e+00,-4.431021736078707279e-02,-5.160850088969285432e-01
1.863006395048935282e+00,-3.823391594107760749e+00,1.000983039161188470e+00,2.595155727232287268e-01,2.101632672925836332e+00,-1.990511968937492826e+00,-1.981768250760137517e+00,-8.569167204467149634e-01,1.660430042229659453e-01,1.324234090211067194e-01
-2.283288396674612919e+00,-2.087662878984714587e-01,1.371303882330155322e+00,2.257435008451172120e-01,-2.184503737464023321e-01,-6.991272695211898647e-01,3.080323894850697797e-01,2.766637932757633547e-02,6.658508141201511243e-01,2.523796711096721324e-01
1.993440644117882687e+00,-5.020843010771343096e+00,2.510910413156643539e+00,1.371591113014827057e+00,2.945317289497052515e-01,-1.450460858792074426e+00,3.046738777086065664e+00,3.852341918494207595e-01,5.239604907160506642e-01,1.766501758215664186e-01
1.972916918011314025e-01,8.477502043759995942e+00,1.140611394452387461e+00,2.501485714121514103e+00,9.624089723685173015e-01,-6.482420448357821829e-01,9.505404729520798845e-01,-8.349208560042691296e-01,1.511778533012138048e+00,-1.100417087201020605e+00
-6.100484295726229522e-01,2.941091800154319036e-01,-1.503802713784964995e+00,4.658945546256540449e-02,-3.508564220313170612e+00,-4.370147332337030732e-02,8.543713706229947302e-01,-1.451347723828244791e-02,-2.005519911823394341e-01,-9.139871671812949128e-02
4.775088371066324555e+00,-3.612058007637548585e+00,-3.278357750053574993e+00,-1.681885580566272465e+00,2.682662093559440297e+00,-9.676984164854841586e-01,-2.150197233853798462e+00,-3.126230535081047979e+00,7.692530744556745625e-02,-5.156717972841919906e-01
2.640416892716944020e+00,6.960129221682206380e-01,-6.699468685840380466e+00,-1.733082301388345625e+00,-2.293696731888163143e+00,-1.308151132107054471e+00,-1.470555653405632768e+00,-4.557571352933303288e+00,-3.788076544114574729e-01,2.196852266178018764e-01
5.817949053161949324e-01,-2.948382607267673983e+00,1.530471365092436642e+00,9.578474108691026334e-01,-2.299560932558411819e-01,1.331638803494705758e+00,2.556086398838144924e-01,2.290512175537396944e-01,4.941430890326991010e-01,-4.919854747792186400e-02
-5.987692344539171652e-01,1.253951915366849690e+00,-2.966215028848804725e+00,1.355610363734190305e+00,-3.472136131068623843e+00,-1.943185020874132585e+00,2.422354017442975405e+00,7.957559017692336090e-01,-9.063946770885786819e-01,-6.778722390498027606e-01
3.616073520409635478e+00,-4.613181375001502715e+00,1.334410365473025273e+00,2.093377565000131002e-01,2.077579496340774323e+00,9.754626829751389394e-02,-1.258702855104640639e+00,-6.389712579821498206e-01,-4.008247450378058518e-01,1.880658961558384912e-01
-5.503330513364108612e+00,3.356728952422042056e+00,1.283513748838135848e+00,-8.673388444448919266e-02,6.288597297182885182e-01,-1.351053707099735546e-01,-8.067828288970695372e-01,-2.301526553178421530e-01,6.068283964830909483e-01,9.537887659052550759e-01
1.464715371804540922e+00,-2.650637077916675910e+00,5.894735398096847406e-02,3.381332548767319035e-01,-2.190548181109287729e+00,2.176526257540658538e+00,3.419382336661111466e-01,-6.226143141694522321e-01,5.284214196487004855e-01,-1.379516869629022757e-01
-6.025709853717584608e+00,5.235906868707127515e+00,-6.104664944666485793e-01,4.218267515692396552e-01,-6.333601603300051952e-01,-1.454307833422594509e+00,-1.516772169228401412e-01,1.312739184557908945e-01,4.230142604098707099e-02,5.478196653239886249e-01
-7.408902219950936896e+00,5.542661639756911285e+00,1.129476380699709015e+00,7.260792013245602750e-01,2.357360651941910468e-01,-9.000447959330701297e-02,-4.059023650715867237e-01,7.930280276414796922e-03,4.413020355806084871e-01,1.150096205479991252e+00
-4.130879282822221832e+00,4.640683581497233590e+00,-2.374073849435402117e+00,-2.153673720085662879e-01,-9.232209035777114714e-01,4.229782190904608774e-02,-9.713917718470741480e-01,-4.757699476034549235e-01,-1.448013206230011896e-01,1.214043037607598491e-01
3.534488854483263665e-01,2.160024653543323403e+00,-5.518810633167441360e+00,-3.671137991025301250e+00,5.511844541358928984e-01,-2.090611706408564974e+00,-1.961146160214501277e+00,-4.950284902699080836e-01,4.231389673745241664e-01,-6.727138911110276398e-01
-5.240067910842047816e+00,2.874745985566353745e+00,1.536014803963658304e+00,-1.180607069985682711e-01,2.297875936393365404e-01,5.191153842266259533e-01,-7.319753046824755138e-01,3.111695624722959352e-01,7.505258609179085161e-01,9.876288568801092627e-01
2.845834426326510957e+00,-1.402786264824656737e+00,-3.857552559548552917e+00,4.846982646674984907e-01,-3.341298790827597287e+00,3.565012294382506219e+00,-4.618440377320654378e+00,1.865743139041067922e+00,-8.957103711969348625e-01,-8.197584435664356795e-01
1.721687867963280771e+00,3.254664143992033853e+00,-8.986911469703517952e+00,-4.121852648133640606e+00,8.851226644198828097e+00,2.334903430582842443e+00,6.585968966891617704e+00,6.981934089733541349e-01,-2.104347710616333994e-02,-1.369156058623998362e+00
-1.074528410163957615e+00,-1.931265098743986108e+00,2.223899144417886387e+00,6.224489484919596416e-01,9.510604768356060168e-01,-1.346091395511911815e+00,7.911250245033812911e-01,3.654745021474014033e-01,4.138886950362608008e-01,4.409752107601003779e-01
1.646317167892640487e+00,2.288418925619943423e+00,-6.714935329645922657e+00,4.131779954070585958e+00,-3.332803334144932794e+00,-2.508481593115609698e+00,3.367242954136931976e-01,5.874699827562617216e+00,-9.907498509861226710e-01,-4.171615075987972765e-01
-6.562804305991028819e+00,4.777390377149643541e+00,8.904578203463078268e-01,3.015303860503176780e-01,-1.791696324473896484e-01,1.737243114965311142e+00,-1.422108735593521134e+00,5.598292062044557538e-02,3.485586525067720376e-01,9.987525817553066787e-01
